3  2
   3
   16.1195750000    0.8848562878
    2.9362007000    0.8557944579
    0.7946505000    0.2667137529
   3
    0.6362897000   -0.0507585164
    0.1478601000    0.0678936362
    0.0480887000    0.0512403447
