3  3
   6
  642.4189200000    0.1948565292
   96.7985150000    0.3565046376
   22.0911210000    0.5614881126
    6.2010703000    0.6883625785
    1.9351177000    0.5498106189
    0.6367358000    0.1755055751
   3
    2.3249184000   -0.0470890852
    0.6324306000   -0.0966567304
    0.0790534000    0.1151794152
   1
    0.0359620000    0.0588563018
